p,k,RMSE,MAE,MBE,R2
1.1999999999999995,4,2.781755582429668,2.0088364125235563,-0.106766572553777,0.812416396352287
1.1999999999999995,5,2.6650599533776185,1.938933726537509,-0.1928866718161394,0.8278246775349642
1.1999999999999995,6,2.7176131956243843,1.9358713994738,-0.1322946342144759,0.8209673568151996
1.1999999999999995,7,2.721418820640393,1.9334724485700416,-0.0937239394663777,0.8204655869830407
1.1999999999999995,8,2.6689863685902173,1.9133512404805515,-0.1209742441499767,0.8273169742834119
1.1999999999999995,9,2.686946584576214,1.9122792980608223,-0.0977720123298832,0.8249851080958296
1.1999999999999995,10,2.620456772412637,1.8756008540884843,-0.087421111683975,0.833539598413988
1.1999999999999995,11,2.5604674901787945,1.8945719864880133,-0.0074696957839791,0.8410738106078764
1.1999999999999995,12,2.5578012946716493,1.8990191383487216,0.0046738435650588,0.8414046155731496
1.1999999999999995,13,2.5625694773495735,1.910510392039469,0.0065341517730355,0.8408127661429655
1.1999999999999995,14,2.564874807327701,1.8981159585787597,-0.0181360148880285,0.8405262223627226
1.1999999999999995,15,2.5634811609649346,1.9000588262834777,-0.0298946909524251,0.8406994781246071
1.1999999999999995,16,2.542712292914608,1.8898658842365408,-0.0426882024459029,0.8432702706583504
1.1999999999999995,17,2.552052752322617,1.8861824040579056,-0.0473451015970461,0.8421166863599744
1.1999999999999995,18,2.575074116852869,1.890913384858039,-0.0408618106611432,0.8392553951280213
1.1999999999999995,19,2.5880604280084487,1.8953520455578656,-0.0489907028042139,0.8376300103615918
1.1999999999999995,20,2.593504563302783,1.8942023247979096,-0.0590168807623643,0.8369461824905414
1.1999999999999995,21,2.590458670487718,1.8967373941567776,-0.0582842882448258,0.8373289485907917
1.1999999999999995,22,2.5982599494660663,1.8974814016042216,-0.0620634006775201,0.8363476913669641
1.1999999999999995,23,2.620684788837031,1.9126430051248255,-0.0550469614715397,0.8335106283830289
1.1999999999999995,24,2.6199531199379216,1.9062366815873208,-0.0619480374083135,0.8336035797299342
1.1999999999999995,25,2.615647592408723,1.8905932954630884,-0.0600067790463206,0.834150028970589
1.1999999999999995,26,2.6196020758106315,1.8891044047853025,-0.0657758562617981,0.8336481672245628
1.1999999999999995,27,2.6222901802559173,1.8833692440006145,-0.065616293766197,0.83330658822095
1.1999999999999995,28,2.638231629572999,1.8889070066050349,-0.064410201944472,0.8312736996861948
1.1999999999999995,29,2.641772623491234,1.8911048096124077,-0.0745984381546307,0.8308204720419164
1.1999999999999995,30,2.655790675810332,1.898931353486799,-0.0851123108134992,0.8290202719915931
1.1999999999999995,31,2.659171041913563,1.90131165318795,-0.0844131304176805,0.828584739241885
1.1999999999999995,32,2.6856886562569335,1.9175729992790331,-0.0778972827738936,0.8251489406451042
1.1999999999999995,33,2.690832591875618,1.9226404955547252,-0.074427230269147,0.8244785100438659
1.1999999999999995,34,2.70442601989635,1.9314684822156232,-0.0760225264286105,0.8227006474325209
1.1999999999999995,35,2.712528523791988,1.9340121420646603,-0.074768461523939,0.8216366725441295
1.1999999999999995,36,2.716355989262905,1.9346447821227224,-0.0811037577972274,0.8211329645738479
1.1999999999999995,37,2.7254583195303765,1.94071025702784,-0.0880340997862935,0.819932212775252
