Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
NL00241,NL,4.781,51.6031,22.891,20.48924446105957,0.9059036951932624,18.56128226899195,-4.329717731008049,0
FR20017,FR,4.8298,45.7353,33.788,38.576297760009766,0.8538115694008268,32.93688933214754,-0.8511106678524598,0
FR20062,FR,4.8542,45.7577,30.069,38.576297760009766,0.8129629277868631,31.361099970155347,1.2920999701553484,0
FR27004,FR,4.8754,45.526,24.595,17.25338363647461,1.7821630961392791,30.74834360045837,6.153343600458367,0
NL00644,NL,4.9233,51.9745,16.941,20.19112968444824,0.9236277923685036,18.649088535873087,1.7080885358730882,0
FR02041,FR,5.1011,43.639,18.233,7.315600872039795,1.8006855782788282,13.173096986726078,-5.059903013273923,0
NL00230,NL,5.1485,51.5184,20.059,17.73581886291504,1.1444026438651755,20.296917997833823,0.2379179978338221,0
NL00549,NL,5.2359,52.2574,18.7,20.203882217407227,0.9303322192127268,18.796322580033017,0.0963225800330143,0
FR02019,FR,5.2541,43.446,20.415,16.554729461669922,2.010281152625784,33.279660623613836,12.864660623613837,0
FR03029,FR,5.4409,43.5303,28.472,14.283446311950684,1.966897717099403,28.094077943287687,-0.3779220567123147,0
BETR222,BE,5.5702,50.6134,23.692,20.51466941833496,1.3109942001109811,26.894612624631257,3.2026126246312536,0
NL00131,NL,5.8531,51.5405,16.22,12.530111312866213,1.078868146857638,13.518337972031894,-2.701662027968105,0
FR03060,FR,5.8754,43.1016,23.808,10.497451782226562,1.934092243131157,20.303040064647732,-3.504959935352268,0
LU0102A,LU,5.9769,49.505,26.368,23.314714431762695,1.17435200605159,27.379681663460477,1.0116816634604788,0
BETN085,BE,6.0017,50.3032,6.479,7.026090621948242,1.120579634797367,7.873294063195969,1.3942940631959688,0
BETN066,BE,6.0023,50.6289,10.71,9.785344123840332,1.0283716294897451,10.062970281751586,-0.6470297182484153,0
NL00818,NL,6.0176,52.6542,10.779,11.267951011657717,1.0144166054467232,11.43039661558579,0.6513966155857904,0
DENW094,DE,6.0938,50.7547,14.246,13.345455169677734,0.9831234903755108,13.120230467063475,-1.1257695329365234,0
FR82060,FR,6.1576,47.62,15.812,8.253604888916016,1.7971056110205272,14.832599657017427,-0.9794003429825722,0
FR01011,FR,6.1808,49.1194,21.829,15.958231925964355,1.1282413866334091,18.004737716367565,-3.824262283632436,0
FR30034,FR,6.1904,48.6882,22.478,17.483470916748047,1.060151974863582,18.535136219860444,-3.9428637801395574,0
DENW066,DE,6.1958,51.3269,20.204,19.83477020263672,1.0651294893735506,21.126598657776164,0.9225986577761632,0
NL00934,NL,6.2769,53.3304,8.521,7.47514533996582,1.0572303581629128,7.902950585091893,-0.6180494149081079,0
NL00938,NL,6.609,53.2465,11.32,11.437535285949709,1.0774022824526814,12.322826622715295,1.0028266227152969,0
DENW071,DE,6.7324,51.2492,25.282,36.05681991577149,0.8836638621034972,31.86210874194093,6.580108741940926,0
FR82010,FR,6.794,47.5103,20.706,8.588502883911133,1.8841834932577897,16.182315365662276,-4.523684634337723,0
DENW038,DE,6.8651,51.4535,26.002,33.350284576416016,0.9983483844392712,33.29520272745487,7.293202727454872,0
DESL017,DE,6.8677,49.2543,19.578,12.589151382446287,1.5317037906448574,19.282850893494928,-0.2951491065050717,0
DENW081,DE,6.8745,51.862,17.66,12.854949951171877,1.0236302486973274,13.158715615509765,-4.501284384490237,0
DENW053,DE,6.8846,51.0193,24.987,28.849729537963867,1.064546625296942,30.711882220368945,5.724882220368944,0
FR30028,FR,7.0111,48.0511,3.923,2.639474630355835,1.369367562069497,3.614410939714656,-0.3085890602853438,0
DESL011,DE,7.0363,49.2372,16.417,14.507177352905272,1.4776978958001512,21.43722544838773,5.020225448387727,0
IT1963A,IT,7.2454,45.4302,5.108,0.5790578722953796,3.6631173411101696,2.121156933511563,-2.9868430664884364,0
DERP013,DE,7.2935,49.4231,8.066,7.8101806640625,1.445447851606382,11.289208861526848,3.223208861526846,0
IT0983A,IT,7.3242,45.7358,28.183,6.93683385848999,4.050245304190421,28.0958787612982,-0.0871212387017976,0
CH0041A,CH,7.4787,46.9764,21.555,18.657733917236328,1.6144706745645694,30.12236426320678,8.56736426320678,0
DENW006,DE,7.5698,51.5922,24.365,23.96185302734375,0.9578821114391326,22.952630371826203,-1.4123696281737956,0
DERP060,DE,7.6146,49.192,17.832,6.324548721313477,1.2491156469621878,7.900092767767361,-9.93190723223264,0
IT1788A,IT,7.878,45.4512,26.17,11.729713439941406,3.094551286443714,36.298199815186805,10.128199815186804,0
DENI038,DE,8.0529,52.2553,19.368,17.053796768188477,1.1715980096652532,19.980194350845345,0.6121943508453462,0
FR16017,FR,8.1585,48.9194,16.384,14.913370132446287,1.4352413372669677,21.40428529204946,5.020285292049461,0
DERP007,DE,8.2168,50.0176,23.182,26.28003692626953,1.2524337836213684,32.91400608127702,9.732006081277024,0
CH0016A,CH,8.3644,47.4782,10.392,18.58839988708496,1.2822495478439728,23.834967350357648,13.442967350357648,0
DEHE052,DE,8.4461,50.2219,7.709,9.944579124450684,1.4541099090377196,14.460511046073387,6.751511046073389,0
CH0005R,CH,8.4633,47.0674,6.394,11.562255859375,1.2615334275646284,14.586172264656552,8.192172264656552,0
DEHE105,DE,8.4917,50.5751,22.439,10.967170715332031,2.070667413162154,22.70936301482431,0.2703630148243086,0
DEHB005,DE,8.5694,53.5625,21.653,20.769046783447266,0.9819478748344546,20.394121351343408,-1.2588786486565908,0
IT2008A,IT,8.6053,39.8853,12.68,2.66622257232666,3.3091669928788967,8.82297573201205,-3.857024267987949,0
DEHB004,DE,8.6255,53.1809,19.521,16.29576301574707,1.2139696035208256,19.782560967295804,0.2615609672958037,0
DEHB012,DE,8.7351,53.1317,22.278,16.8458194732666,1.283892702295568,21.62822468591556,-0.6497753140844402,0
DEHE030,DE,8.7693,50.8043,24.531,10.67309856414795,1.3972494939375553,14.91298156750137,-9.618018432498628,0
IT0732A,IT,8.8042,45.8361,33.755,14.69254207611084,2.019998817078466,29.67891761361949,-4.0760823863805165,0
DEHB001,DE,8.8158,53.0772,22.848,17.94452667236328,1.3253030816546134,23.781936497716465,0.9339364977164628,0
IT1459A,IT,8.8345,45.5829,34.804,17.96407699584961,1.1919391722631385,21.41208706490427,-13.391912935095732,0
DEHE046,DE,8.9282,51.4309,9.432,7.279443740844727,1.3073986335938022,9.517134800103353,0.0851348001033507,0
DEHE045,DE,9.002,49.6725,17.465,7.300755977630615,1.288250139901937,9.405199909572543,-8.059800090427457,0
IT1735A,IT,9.0094,45.0003,27.166,9.394817352294922,1.9040356386523116,17.888067057398683,-9.277932942601318,0
IT1993A,IT,9.1364,39.2606,18.613,15.111624717712402,1.0057038830331193,15.19781965754263,-3.4151803424573703,0
IT2040A,IT,9.1881,39.2328,17.182,15.111624717712402,0.986245888712092,14.903777749603885,-2.278222250396114,0
DEBW027,DE,9.2073,48.4889,26.658,8.308979034423828,1.648073561440456,13.69380866919696,-12.96419133080304,0
IT1692A,IT,9.2358,45.4783,44.708,33.30276107788086,1.504520795734151,50.10469659703763,5.396696597037632,0
DEHE050,DE,9.2712,51.3608,9.268,10.556157112121582,1.5939717286872097,16.826216000302217,7.558216000302217,0
DEBW038,DE,9.4857,47.6601,26.241,11.56218719482422,1.4311046562096084,16.54669993048005,-9.69430006951995,0
NO0062A,NO,9.4871,59.2024,2.688,2.089890956878662,1.2142282385441066,2.5376046153200353,-0.1503953846799648,0
IT1965A,IT,9.4953,45.3028,34.607,18.935667037963867,1.3379689479540984,25.335334505593615,-9.271665494406385,0
IT1812A,IT,9.4969,45.9131,7.117,2.540522575378418,2.170323026790291,5.513754645424354,-1.6032453545756464,0
DENI077,DE,9.5546,51.7088,8.984,6.534560680389404,1.604998705004053,10.487961429795398,1.5039614297953978,0
IT0707A,IT,9.6439,45.6903,32.557,25.304197311401367,1.2792336798758273,32.36998144296798,-0.1870185570320188,0
AT80706,AT,9.6537,47.4102,22.331,16.241744995117188,1.4674541471228664,23.834016049596777,1.503016049596777,0
IT0839A,IT,9.705,45.3672,28.247,16.596654891967773,1.539459589481852,25.54987952676068,-2.6971204732393197,0
DEBW056,DE,9.7332,49.1079,19.634,10.004618644714355,1.7636149392089295,17.64429490290643,-1.9897050970935697,0
DEHE032,DE,9.8003,50.97,15.335,6.835442543029785,1.6148067300012592,11.03791862102142,-4.297081378978582,0
DEHH050,DE,9.8572,53.4809,13.468,11.168221473693848,0.8199103298564195,9.15694015240587,-4.31105984759413,0
DEHH079,DE,9.9448,53.5453,31.122,34.151981353759766,0.7763230008747015,26.512968650367633,-4.609031349632367,0
DENI042,DE,9.9498,51.5511,16.536,11.541397094726562,1.7369894472966088,20.04728496059978,3.5112849605997773,0
DEHH033,DE,9.998,53.6383,21.396,21.3952579498291,0.8853615541907655,18.942538830773024,-2.4534611692269763,0
