Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
FR23157,FR,-1.6903,47.1461,62.359,68.30765,59.44167,-2.9173305358886736
FR23163,FR,0.1519,47.9219,53.987,63.991745,56.35742,2.370421874999998
FR23175,FR,-0.61,47.4301,59.43,67.34039,59.539745,0.10974533081054716
FR23177,FR,-0.4448,47.7883,59.362,66.20304,58.72911,-0.6328892822265644
FR23182,FR,0.2214,47.9711,59.697,65.15087,56.33557,-3.3614287109375027
FR23188,FR,-1.5374,47.2222,56.577,65.085464,61.85043,5.273429534912111
FR23230,FR,-2.332,47.253,65.794,76.75826,66.78581,0.9918123779296906
FR24007,FR,7.0932,43.5988,55.776,76.81451,48.960255,-6.81574533081055
FR24009,FR,7.0059,43.5584,66.414,76.81451,48.960255,-17.45374533081055
FR24011,FR,7.2112,43.6852,72.579,76.282875,67.217995,-5.361005310058587
FR24014,FR,6.989,44.0947,78.581,78.74802,83.04055,4.459550231933591
FR24033,FR,6.073,44.5552,53.436,78.005684,47.22888,-6.2071181640625
FR24036,FR,7.2863,43.7021,52.599,71.20984,48.983616,-3.615384124755856
FR24039,FR,5.7118,43.9335,85.724,81.33187,83.57918,-2.1448221435546913
FR24040,FR,7.0483,43.7919,87.038,87.07473,68.65456,-18.383443725585934
FR25036,FR,1.0938,49.4424,47.207,59.760647,47.67422,0.46722103881835864
FR25039,FR,1.1483,49.0213,54.391,64.19294,51.62842,-2.7625782165527326
FR25040,FR,1.1552,49.4062,63.625,61.90831,53.02012,-10.604881286621094
FR25043,FR,1.099,49.4005,52.779,59.760647,47.67422,-5.104778961181644
FR25049,FR,1.2144,49.3049,57.506,63.38184,55.386898,-2.119101959228516
FR25050,FR,1.3451,49.7812,56.819,65.98086,54.388702,-2.4302976074218776
FR26005,FR,5.0659,47.3074,57.255,65.861244,58.693707,1.4387065124511693
FR26010,FR,5.0024,47.3456,62.487,65.861244,58.693707,-3.79329348754883
FR26012,FR,4.0995,47.2748,64.143,77.962944,64.69033,0.5473305053710931
FR26017,FR,3.1711,46.9968,52.176,66.66032,52.464214,0.28821432495116994
FR26019,FR,3.5762,47.8006,58.167,66.34328,49.837494,-8.329506103515627
FR27003,FR,4.7665,45.4545,58.314,73.72548,48.64124,-9.672760833740234
FR27005,FR,4.7707,45.3218,55.346,73.94656,57.51588,2.1698805847168003
FR27007,FR,5.2709,45.6082,55.507,72.71365,49.229824,-6.2771759338378885
FR27010,FR,5.1811,45.4609,73.135,78.68532,72.351616,-0.7833840942382864
FR28010,FR,2.9,50.4491,51.491,57.571964,44.168415,-7.3225849304199215
FR28033,FR,2.6664,50.4897,52.733,59.122852,49.529903,-3.2030965881347626
FR29423,FR,4.0747,46.0411,46.605,67.03198,52.39126,5.786258239746097
FR29424,FR,4.3954,45.4201,53.975,70.13368,58.951748,4.976747894287108
FR29426,FR,4.515,45.4753,51.877,76.74382,49.869072,-2.0079280395507837
